MONTH_YEAR,STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
07/25,3633.0,Subramanyapura Tank,E,3.2,8.0,1211.0,17.0,4.6,6800.0,33000.0,35.111111111111114,288.0,17.555555555555557,288.0,148.0,112.0,5.603999999999999,0.85,280.0,144.0,136.0,17.0,108.0,820.0,42.0,1.15,0.5,11.0,0.41,44.0,2.8,2.72,2025.0
07/25,3634.0,Devarakere Tank,D,5.8,7.5,771.0,5.0,2.9,13000.0,58000.0,34.666666666666664,216.0,17.333333333333332,216.0,48.0,52.0,4.955,0.4,180.0,96.0,84.0,8.0,53.0,522.0,31.0,0.22,0.5,5.0,0.3,38.0,1.7,0.53,2025.0
07/25,3635.0,Malathahalli Lake,D,5.9,7.6,628.0,5.0,2.8,260.0,1700.0,34.22222222222222,204.0,17.11111111111111,204.0,32.0,48.0,4.306,0.4,120.0,68.0,52.0,34.0,31.0,420.0,20.0,0.235,0.5,10.0,0.26,33.0,1.1,0.27,2025.0
07/25,3636.0,Hoskere Lake,D,6.0,6.9,346.0,6.0,1.3,3200.0,9400.0,33.77777777777778,124.0,16.88888888888889,124.0,36.0,58.0,3.657,0.45,128.0,68.0,60.0,6.0,16.0,232.0,24.0,0.25,0.5,2.0,0.255,21.0,0.5,0.36,2025.0
07/25,3638.0,Yelachenahalli Lake,D,5.8,8.2,459.0,5.0,2.1,170.0,2400.0,33.333333333333336,108.0,16.666666666666668,108.0,52.0,64.0,3.008,0.4,120.0,68.0,52.0,17.0,51.0,310.0,117.33333333333331,0.265,0.5,8.0,0.25,46.0,2.0,0.34,2025.0
07/25,3639.0,Kengeri Tank,D,5.9,7.6,841.0,6.0,3.2,250.0,2800.0,32.888888888888886,252.0,16.444444444444443,252.0,104.0,65.0,2.359,0.4,212.0,112.0,100.0,15.0,89.0,578.0,210.66666666666663,0.28,0.5,9.0,0.35,46.0,2.7,0.66,2025.0
07/25,3640.0,Uttarahalli Doraikere,E,3.0,7.6,228.0,20.0,0.87,310.0,2100.0,32.44444444444444,104.0,16.22222222222222,104.0,32.0,136.0,1.71,0.9,96.0,52.0,44.0,12.0,32.0,164.0,304.0,0.325,0.5,3.0,0.3433333333333333,41.0,1.4,0.25,2025.0
07/25,3641.0,Dhorekere Tank,E,3.4,8.5,359.0,24.0,1.3,1500.0,4800.0,32.0,116.0,16.0,132.0,36.0,152.0,2.465,0.71,156.0,84.0,72.0,25.0,22.0,252.0,260.0,0.37,0.5,3.0,0.3366666666666666,23.0,0.7,0.87,2025.0
07/25,3642.0,Jigani Tank,E,4.65,7.7,1280.0,31.0,4.91,240.0,4300.0,31.57894736842105,252.0,15.789473684210526,252.0,216.0,170.0,3.22,23.0,248.0,72.0,176.0,6.0,134.0,852.0,38.0,0.3516666666666667,0.5,35.0,0.33,49.0,3.61,0.08,2025.0
07/25,3643.0,Benniganahalli Lake,D,5.9,8.2,505.0,5.0,2.1,430.0,3500.0,31.157894736842103,76.0,15.578947368421051,76.0,108.0,64.0,6.5760000000000005,0.4,108.0,60.0,48.0,38.0,55.0,342.0,33.0,0.3333333333333333,0.5,16.0,0.5,16.0,2.3,0.31,2025.0
07/25,3655.0,Mathikere Tank,D,5.1,7.4,353.0,5.0,1.4,1700.0,4800.0,30.73684210526316,76.0,15.36842105263158,76.0,56.0,52.0,9.932,0.59,92.0,52.0,40.0,15.0,34.0,242.0,28.0,0.315,0.5,7.0,0.495,42.0,1.54,0.2299999999999999,2025.0
07/25,4094.0,Gangondanahalli Lake,D,5.1,7.6,1603.0,8.0,6.2,23.0,280.0,30.315789473684212,210.0,15.157894736842106,210.0,364.0,84.0,13.288000000000002,0.91,470.0,240.0,230.0,9.0,223.0,1090.0,23.0,0.2966666666666667,0.5,16.0,0.49,50.0,4.5,0.15,2025.0
07/25,4095.0,Chikkabanavara Lake,D,6.1,7.6,587.0,4.0,2.4,2100.0,14000.0,29.894736842105264,108.0,14.947368421052632,108.0,48.0,40.0,16.644000000000002,0.64,204.0,108.0,96.0,50.0,51.0,398.0,18.0,0.2783333333333333,0.5,3.0,0.37,35.0,1.55,0.4549999999999999,2025.0
07/25,4096.0,Andhrahalli Lake,E,5.8,7.3,1834.0,83.0,7.0,21000.0,170000.0,29.473684210526315,428.0,14.736842105263158,428.0,308.0,356.0,20.0,17.0,500.0,256.0,244.0,75.0,166.0,1232.0,42.0,0.26,0.5,37.0,38.0,40.0,3.23,0.76,2025.0
07/25,4097.0,Kachohalli Lake,E,5.5,7.1,1329.0,56.0,5.1,260.0,1400.0,29.05263157894737,460.0,14.526315789473683,460.0,180.0,220.0,49.0,38.0,440.0,220.0,220.0,24.0,106.0,904.0,42.0,3.2,0.5,27.0,0.25,33.0,2.2,7.6,2025.0
07/25,4504.0,Sarakki Lake,D,5.2,8.0,764.0,7.0,3.0,240.0,3500.0,28.63157894736842,128.0,14.31578947368421,128.0,96.0,72.0,37.275,0.4,120.0,68.0,52.0,37.0,84.0,510.0,27.0,1.76,0.5,22.0,0.36,55.0,3.0,0.22,2025.0
07/25,4505.0,Nelamangala Lake,D,6.1,6.9,1347.0,4.0,5.1,130.0,2400.0,28.210526315789473,312.0,14.105263157894736,312.0,224.0,40.0,25.55,0.76,364.0,188.0,176.0,55.0,128.0,914.0,12.0,0.32,0.5,27.0,0.41,41.0,2.91,0.94,2025.0
07/25,4506.0,Abbigere Lake,D,5.9,8.0,751.0,5.0,2.6,11.0,79.0,27.789473684210527,128.0,13.894736842105264,128.0,76.0,56.0,13.825000000000005,0.78,176.0,92.0,84.0,28.0,55.0,508.0,14.0,0.5800000000000001,0.5,4.0,0.35,40.0,1.81,0.39,2025.0
07/25,4507.0,Chelekere Lake,E,3.2,7.1,826.0,16.0,3.5,2300.0,11000.0,27.36842105263158,160.0,13.68421052631579,160.0,92.0,112.0,2.1,1.6,228.0,120.0,108.0,25.0,80.0,548.0,36.0,0.84,0.5,19.0,0.4,41.0,2.3,2.4,2025.0
07/25,4508.0,Singapura Lake,D,5.4,7.8,572.0,6.0,2.2,170.0,3500.0,26.94736842105263,132.0,13.473684210526317,132.0,60.0,56.0,2.8,0.57,160.0,88.0,72.0,18.0,59.0,386.0,82.0,0.54,0.5,13.0,0.32,42.0,2.0,0.43,2025.0
07/25,4509.0,Narasipura Lake,E,3.0,6.8,922.0,18.0,3.4,240.0,4300.0,26.526315789473685,188.0,13.263157894736842,188.0,112.0,124.0,3.5,2.6,192.0,104.0,88.0,13.0,81.0,614.0,36.0,0.24,0.5,9.0,0.35,46.0,2.5,0.69,2025.0
07/25,4510.0,Rachenahalli Lake,E,1.7,7.3,1268.0,41.0,5.0,2000.0,12000.0,26.105263157894736,248.0,13.052631578947368,248.0,164.0,216.0,10.9,8.3,216.0,116.0,100.0,17.0,98.0,830.0,92.0,1.3,0.5,28.0,0.4,46.0,2.9,3.8,2025.0
07/25,4511.0,Kogilu Kere,D,4.4,7.2,637.0,8.0,2.6,1100.0,14000.0,25.684210526315788,136.0,12.842105263157894,136.0,68.0,92.0,9.516666666666667,0.9,152.0,84.0,68.0,25.0,63.0,428.0,57.0,1.2033333333333334,0.5,16.0,0.38,44.0,2.2,0.38,2025.0
07/25,4512.0,Viswaneedam Lake,D,4.9,7.8,643.0,6.0,2.5,130.0,2400.0,25.26315789473684,144.0,12.63157894736842,144.0,104.0,60.0,8.133333333333333,0.55,172.0,92.0,80.0,26.0,63.0,438.0,22.0,1.106666666666667,0.5,13.0,0.31,42.0,2.08,0.24,2025.0
07/25,4513.0,Ramammana Kere,D,5.8,7.4,330.0,4.0,1.3,24000.0,350000.0,24.842105263157897,76.0,12.421052631578949,76.0,56.0,44.0,6.75,0.4,88.0,48.0,40.0,14.0,32.0,228.0,21.333333333333332,1.01,0.5,6.0,0.295,42.0,1.48,0.235,2025.0
07/25,4514.0,Sadaramangala Lake,D,6.6,7.9,592.0,4.0,2.27,430.0,2800.0,24.42105263157895,152.0,12.210526315789474,152.0,112.0,44.0,5.366666666666666,0.65,152.0,82.0,70.0,16.0,64.0,398.0,20.666666666666668,0.9133333333333332,0.5,13.0,0.28,45.0,1.28,0.23,2025.0
07/25,4515.0,Bhattarahalli Lake,D,5.7,8.5,906.0,7.0,3.47,260.0,2800.0,24.0,144.0,12.0,156.0,172.0,80.0,3.983333333333333,0.4,116.0,64.0,52.0,9.0,103.0,622.0,20.0,0.8166666666666667,0.5,18.0,0.61,61.0,4.4,0.18,2025.0
07/25,4516.0,Kundalahalli Lake,E,3.0,7.2,742.0,22.0,2.8,1500.0,13000.0,24.0,140.0,12.0,140.0,92.0,168.0,2.6,2.1,156.0,84.0,72.0,20.0,74.0,492.0,80.0,0.72,0.5,16.0,0.33,47.0,2.6,1.9,2025.0
07/25,4517.0,Kowdhenahalli Tank,D,4.5,7.6,762.0,8.0,3.5,3900.0,21000.0,24.0,180.0,12.0,180.0,184.0,92.0,4.633333333333333,0.89,184.0,100.0,84.0,15.0,72.0,514.0,28.0,0.3,0.5,18.0,0.25,43.0,2.3,0.84,2025.0
07/25,4518.0,Garudacharpalya Tank,D,5.4,7.2,717.0,7.0,2.75,450.0,7900.0,24.0,164.0,12.0,164.0,100.0,72.0,6.666666666666666,0.72,184.0,98.0,86.0,12.5,62.0,486.0,26.0,0.5,0.5,16.0,0.24,40.0,1.35,1.48,2025.0
07/25,4519.0,Rampura Lake,E,1.7,7.6,1210.0,54.0,4.6,430.0,3500.0,24.0,244.0,12.0,244.0,224.0,296.0,8.7,6.6,224.0,120.0,104.0,10.0,98.0,800.0,24.0,0.31,0.5,25.0,0.35,45.0,2.7,0.82,2025.0
07/25,4520.0,Chinnappanahalli Lake,E,2.4,7.4,843.0,42.0,3.3,17000.0,46000.0,24.0,132.0,12.0,132.0,124.0,228.0,3.3,2.5,128.0,72.0,56.0,13.0,94.0,558.0,18.0,0.36,0.5,16.0,0.61,58.0,3.6,0.98,2025.0
07/25,4521.0,Devarabeesanahalli Lake,D,5.4,7.6,819.0,6.0,3.3,170.0,2100.0,24.0,124.0,12.0,124.0,108.0,64.0,3.3666666666666667,0.6,152.0,80.0,72.0,26.0,69.0,554.0,12.0,0.36,0.5,5.0,0.36,48.0,2.43,0.44,2025.0
07/25,4522.0,Vibhuthipura Lake,D,6.0,7.8,764.0,5.0,2.9,14.0,70.0,24.0,204.0,12.0,204.0,80.0,56.0,3.433333333333333,0.51,212.0,108.0,104.0,16.0,75.0,522.0,88.0,0.36,0.5,17.0,0.39,41.0,2.24,0.3,2025.0
07/25,4523.0,Nallurahalli Lake,E,3.1,7.3,1939.0,12.0,7.44,7800.0,46000.0,24.0,296.0,12.0,296.0,112.0,116.0,3.5,2.7,392.0,200.0,192.0,45.0,100.0,1294.0,14.0,0.36,0.5,14.0,0.39,34.0,2.2,1.09,2025.0
07/25,4524.0,Pattandur Agrahara Lake,D,5.6,7.5,2100.0,6.0,8.1,2.0,23.0,24.0,484.0,12.0,484.0,268.0,60.0,3.1833333333333336,0.4,564.0,288.0,276.0,86.0,188.0,1418.0,15.0,1.35,0.5,47.0,0.37,39.0,3.44,3.9,2025.0
07/25,4525.0,Seetharampalya Lake,D,4.9,7.2,1289.0,7.0,4.95,1300.0,9400.0,24.0,248.0,12.0,248.0,84.0,75.0,2.8666666666666667,0.92,280.0,144.0,136.0,21.0,110.0,874.0,16.0,1.52,0.5,27.0,0.33,43.0,1.67,4.62,2025.0
07/25,4526.0,Devasandra Lake,D,5.9,6.6,735.0,6.0,2.8,240.0,3500.0,24.0,248.0,12.0,248.0,84.0,68.0,2.55,0.4,228.0,120.0,108.0,9.0,57.0,504.0,12.0,0.83,0.5,8.0,0.22,34.0,1.0,1.96,2025.0
07/25,4527.0,Sheelavanta-Whitefield Lake,D,5.6,7.4,706.0,4.0,2.8,9300.0,49000.0,24.0,124.0,12.0,124.0,88.0,52.0,2.2333333333333334,0.58,152.0,84.0,68.0,21.0,64.0,472.0,40.0,0.762,0.5,10.0,0.46,45.0,2.3,0.21,2025.0
07/25,4528.0,Doddakannehalli Lake,D,5.2,8.1,999.0,9.0,3.8,230.0,2400.0,24.0,100.0,12.0,112.0,188.0,98.0,1.9166666666666667,0.4,160.0,84.0,76.0,20.0,107.0,684.0,32.0,0.694,0.5,11.0,0.41,57.0,3.8,0.24,2025.0
07/25,4529.0,Kasavanahalli Lake,D,5.0,7.8,652.0,9.0,2.5,380.0,1500.0,23.36,140.0,12.0,140.0,116.0,104.0,1.6,1.2,148.0,76.0,72.0,10.0,72.0,450.0,24.0,0.626,0.5,8.0,0.32,49.0,2.6,0.14,2025.0
07/25,4530.0,Kammasandra Lake,D,5.8,7.8,730.0,6.0,2.8,210.0,2200.0,22.72,164.0,12.0,164.0,116.0,60.0,15.3,0.73,192.0,100.0,92.0,30.0,72.0,492.0,23.0,0.558,0.5,15.0,0.28,43.0,2.26,0.32,2025.0
07/25,4531.0,Rayasandra Lake,E,0.8,7.7,2370.0,83.0,9.1,9300.0,49000.0,22.08,548.0,12.0,548.0,388.0,364.0,29.0,24.0,644.0,328.0,316.0,97.0,190.0,1606.0,22.0,0.49,0.5,47.0,0.29,37.0,3.25,1.45,2025.0
07/25,4532.0,Chandapura Lake,E,0.8,8.0,2210.0,34.0,8.9,310.0,2800.0,21.44,384.0,12.0,384.0,340.0,240.0,12.0,9.9,544.0,276.0,268.0,26.0,172.0,1498.0,32.0,0.52,0.5,13.0,0.34,40.0,3.2,1.49,2025.0
07/25,4533.0,Ullalu Lake,D,6.2,7.0,187.0,4.0,0.71,310.0,3500.0,20.8,80.0,12.0,80.0,28.0,48.0,8.533333333333333,0.4,96.0,52.0,44.0,24.5,6.0,148.0,20.0,0.45,0.5,10.0,0.42,12.0,0.2,0.19,2025.0
07/25,4534.0,Sompura Lake,D,4.9,7.6,560.0,10.0,2.1,240.0,4300.0,20.16,212.0,12.0,212.0,68.0,108.0,5.066666666666666,0.79,136.0,68.0,68.0,23.0,59.0,384.0,32.0,0.38,0.5,7.0,0.5,47.0,2.2,0.14,2025.0
07/25,4535.0,Gubbalal Lake,D,4.2,6.5,250.0,14.0,1.0,6800.0,33000.0,19.52,80.0,12.0,80.0,24.0,144.0,1.6,1.2,96.0,48.0,48.0,9.0,26.0,172.0,38.0,0.31,0.5,4.0,0.26,36.0,1.1,0.24,2025.0
07/25,4536.0,Hosakerehalli Lake,D,4.0,6.7,481.0,10.0,1.9,200.0,2800.0,18.88,212.0,12.0,212.0,40.0,108.0,18.066666666666663,0.82,184.0,92.0,92.0,6.0,50.0,332.0,168.0,0.24,0.5,6.0,0.265,36.0,1.6,0.56,2025.0
07/25,4537.0,Chinnakurchi Kere,D,6.1,7.3,299.0,5.0,0.8,3300.0,8400.0,18.24,120.0,12.0,120.0,28.0,56.0,34.53333333333333,0.4,100.0,56.0,44.0,30.0,13.0,198.0,298.0,1.62,0.5,2.0,0.27,21.0,0.5,0.45,2025.0
07/25,4538.0,Machohalli Lake,E,5.8,7.1,1338.0,58.0,5.1,310.0,2200.0,17.6,480.0,12.0,480.0,188.0,228.0,51.0,39.0,430.0,220.0,210.0,16.0,105.0,910.0,32.0,3.0,0.5,25.0,0.27,33.0,2.2,7.1,2025.0
07/25,4539.0,Doddabidarakallu Lake,D,5.5,7.5,1219.0,5.0,4.6,17.0,79.0,16.96,280.0,12.0,280.0,204.0,56.0,28.6,0.4,332.0,172.0,160.0,50.0,118.0,826.0,28.0,1.77,0.5,24.0,0.26,41.0,2.82,0.42,2025.0
07/25,4540.0,Kammagondanahalli Lake,E,1.0,6.7,656.0,20.0,2.2,340.0,2200.0,16.32,144.0,12.0,144.0,52.0,144.0,6.2,4.9,172.0,92.0,80.0,23.0,47.0,442.0,24.0,0.54,0.5,3.0,0.25,37.0,1.55,1.55,2025.0
07/25,4541.0,Alur Lake,D,5.6,7.6,328.0,5.0,1.3,320.0,2200.0,15.68,72.0,12.0,72.0,52.0,52.0,5.1,0.4,84.0,44.0,40.0,13.0,31.0,226.0,20.0,0.6100000000000001,0.5,7.0,0.24,41.0,1.46,1.5750000000000002,2025.0
07/25,4542.0,Basavanapura Lake,D,4.8,7.5,493.0,9.0,1.9,210.0,3500.0,15.04,144.0,12.0,144.0,72.0,98.0,4.0,0.4,124.0,64.0,60.0,6.0,52.0,388.0,16.0,0.68,0.5,6.0,0.23,46.0,2.0,1.6,2025.0
07/25,4543.0,Kodi Singasandra Lake,E,3.2,7.4,957.0,10.0,3.7,240.0,2200.0,14.4,220.0,12.0,220.0,160.0,108.0,2.9,2.3,260.0,136.0,124.0,39.0,94.0,644.0,26.0,0.675,0.5,19.0,0.38,42.0,2.53,0.6,2025.0
07/25,4544.0,Kothanuru Lake,E,3.05,7.2,685.0,11.0,2.63,3300.0,13000.0,13.76,140.0,12.0,140.0,76.0,56.0,5.449999999999999,0.6,124.0,72.0,52.0,60.0,64.0,460.0,48.0,0.67,0.5,14.0,0.24,50.0,2.51,1.59,2025.0
07/25,4547.0,Mangamanapalya Lake(Swarana Kunte),E,2.9,7.1,797.0,22.0,3.0,170.0,1700.0,13.12,264.0,12.0,264.0,92.0,148.0,8.0,6.1,244.0,124.0,120.0,13.0,88.0,550.0,16.0,0.82,0.5,9.0,0.31,43.0,2.4,1.9,2025.0
07/25,5558.0,"Kannahalli Lake Kannahalli, Bengaluru",E,2.2,7.0,1701.0,22.0,6.5,2000.0,17000.0,12.48,396.0,12.0,396.0,288.0,184.0,4.9,4.4,464.0,236.0,228.0,70.0,156.0,1164.0,32.0,0.44,0.5,34.0,0.43,40.0,3.14,1.3,2025.0
07/25,5559.0,"Shettihalli Lake, Mallasandra Gudde
Lake Bengaluru",E,1.2,6.8,665.0,20.0,2.3,1700.0,12000.0,11.84,128.0,12.0,128.0,48.0,148.0,5.4,4.3,156.0,84.0,72.0,21.0,49.0,448.0,20.0,0.21,0.5,3.0,0.435,39.0,1.71,0.61,2025.0
07/25,5560.0,"Hoodi (Rajapalya Lake) Itpl Main Road,
Near Hoodi,Bengaluru",D,6.8,7.9,594.0,4.0,2.28,1700.0,11000.0,11.2,184.0,12.0,184.0,92.0,40.0,8.0,0.46,144.0,76.0,68.0,9.0,67.0,402.0,50.0,0.53,0.5,13.0,0.44,47.0,1.2,0.21,2025.0
07/25,5561.0,"Munekolalu Lake ,Marathahalli, East
Taluka ,Bengaluru",E,3.3,7.1,726.0,16.0,2.7,2600.0,11000.0,10.56,140.0,12.0,140.0,96.0,112.0,10.6,1.5,140.0,76.0,64.0,22.0,75.0,480.0,80.0,0.85,0.5,16.0,0.31,50.0,2.8,2.4,2025.0
07/25,5562.0,"Mahadevpura  Lake, K. R. Puram ,
Bangalore East Taluka",D,4.4,7.0,522.0,8.0,2.1,310.0,4300.0,9.92,84.0,12.0,84.0,80.0,84.0,13.2,0.89,84.0,48.0,36.0,10.0,68.0,352.0,24.0,1.785,0.5,17.0,0.35,58.0,3.2,0.47,2025.0
07/25,5563.0,"Segehalli Lake Baavanapura Road
Battarahalli , Bangalore East",D,5.9,7.3,1175.0,6.0,4.5,170.0,2400.0,9.28,296.0,12.0,296.0,144.0,74.0,15.8,0.4,236.0,124.0,112.0,16.0,94.0,806.0,72.0,2.72,0.5,27.0,0.38,43.0,1.7,6.5,2025.0
07/25,5564.0,"Kannamangala Lake Hoskote Main Road
, Bengalore",D,5.4,8.2,505.0,6.0,2.0,210.0,1200.0,8.64,84.0,12.0,84.0,92.0,56.0,18.4,0.4,92.0,52.0,40.0,38.0,54.0,338.0,42.0,2.1025,0.5,15.0,0.52,51.0,2.4,0.31,2025.0
07/25,5565.0,"Kannur Lake Near By Hennur Road
Bengalore",E,5.5,8.3,4410.0,105.0,18.7,41000.0,240000.0,8.0,984.0,12.0,988.0,844.0,352.0,21.0,16.0,488.0,252.0,236.0,49.0,492.0,2900.0,12.0,1.485,0.5,197.0,0.53,59.0,9.6,0.55,2025.0
07/25,5566.0,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , Bengaluru",D,5.6,6.5,910.0,7.0,3.4,2200.0,7900.0,8.0,156.0,12.0,156.0,176.0,75.0,11.3,0.4,116.0,64.0,52.0,11.0,101.0,620.0,20.0,0.8675000000000002,0.5,18.0,0.62,61.0,4.3,0.2,2025.0
07/25,5567.0,"Doddakallasandra Lake,Bengaluru",D,5.0,8.0,718.0,9.0,2.8,110.0,2400.0,8.0,184.0,12.0,184.0,116.0,100.0,1.6,1.2,184.0,92.0,92.0,12.0,75.0,492.0,16.0,0.25,0.5,8.0,0.41,46.0,2.4,0.6,2025.0
07/25,5568.0,"Ulsoor Lake Near Kalyani,Bengaluru",E,2.9,8.3,383.0,16.0,1.4,1100.0,7900.0,8.0,60.0,12.0,64.0,48.0,120.0,2.7,2.1,64.0,40.0,24.0,63.0,50.0,258.0,226.0,0.775,0.5,13.0,0.5333333333333333,57.0,3.0,0.13,2025.0
07/25,5569.0,"Byrasandra Upper Lake,Bengaluru",E,2.7,7.7,795.0,22.0,3.0,2400.0,17000.0,10.285714285714285,208.0,12.0,208.0,76.0,152.0,9.1,7.1,184.0,100.0,84.0,67.0,79.0,534.0,159.33333333333331,1.3,0.5,15.0,0.6566666666666667,46.0,3.0,3.4,2025.0
07/25,5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru",D,4.8,7.4,1526.0,9.0,5.8,170.0,2400.0,12.571428571428571,210.0,12.0,210.0,324.0,100.0,7.1,0.61,370.0,190.0,180.0,53.0,228.0,1038.0,92.66666666666666,1.22,0.5,36.0,0.78,54.0,5.2,3.3,2025.0
07/25,5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru",E,3.2,7.7,1447.0,18.0,5.8,2300.0,8400.0,14.857142857142858,204.0,12.0,204.0,204.0,132.0,5.1,4.1,256.0,132.0,124.0,59.0,132.0,978.0,26.0,1.14,0.5,10.0,0.42,51.0,3.58,3.2,2025.0
07/25,5572.0,"Kudlu Chikkakere, Bgp Layout Kudlu
Vill ,Bengaluru",D,5.6,7.5,820.0,6.0,3.3,1400.0,11000.0,17.142857142857142,124.0,12.0,124.0,112.0,68.0,4.733333333333333,0.4,96.0,52.0,44.0,23.0,70.0,554.0,28.0,0.9633333333333332,0.5,4.0,0.35,60.0,3.13,0.51,2025.0
07/25,5573.0,"Doddathogur Lake , Doddathoguru
Vill,Bengaluru",D,4.8,7.4,1500.0,10.0,5.8,310.0,4300.0,19.428571428571427,230.0,12.0,230.0,320.0,102.0,4.366666666666666,0.62,290.0,150.0,140.0,53.0,228.0,1020.0,12.0,0.7866666666666666,0.5,36.0,0.79,59.0,5.8,0.14,2025.0
07/25,5574.0,"Anjanapura Lake ( Avala Halli Lake)
Anjanapura,Bengaluru",E,5.0,7.3,571.0,13.0,2.19,3900.0,22000.0,21.714285714285715,152.0,12.0,152.0,64.0,128.0,4.0,2.5,128.0,74.0,54.0,18.0,63.0,380.0,50.0,0.61,0.5,13.0,0.28,48.0,2.41,1.57,2025.0
07/25,5822.0,"Doddakammanahalli Lake, Doddakammanahalli Phase2, Tejaswini Nagar",D,5.2,8.2,998.0,9.0,3.8,310.0,3500.0,24.0,92.0,12.0,104.0,196.0,96.0,3.2033333333333336,0.4,156.0,84.0,72.0,24.0,105.0,680.0,34.0,0.6225,0.5,10.0,0.39,57.0,3.7,0.33,2025.0
07/25,5823.0,"Basspura Lake, Aishwarya Crystal
Layout, Begur, Bengaluru",D,4.8,7.6,818.0,5.0,3.2,430.0,2800.0,64.0,132.0,32.0,136.0,108.0,52.0,2.406666666666667,0.4,148.0,80.0,68.0,23.0,70.0,552.0,18.0,0.635,0.5,3.0,0.36,50.0,2.51,0.47,2025.0
07/25,5825.0,"Lower Amblipura Lake, Pwd Quarters,1St Sector, Hsr Layout Bengaluru",D,5.0,7.8,594.0,9.0,2.3,320.0,3500.0,104.0,132.0,52.0,132.0,104.0,104.0,1.61,1.2,132.0,68.0,64.0,11.0,62.0,410.0,18.0,0.6475,0.5,7.0,0.33,49.0,2.3,0.15,2025.0
07/25,5826.0,"Bhoganhalli Lake, Bhoganhalli,,
Bengaluru",D,5.8,8.5,981.0,7.0,3.7,1700.0,6300.0,144.0,260.0,72.0,332.0,116.0,72.0,1.93,0.4,208.0,108.0,100.0,16.0,99.0,672.0,12.0,0.66,0.5,6.0,0.38,50.0,3.0,1.5,2025.0
07/25,5828.0,"Parappana Agrahara Chikka Kere, Near Central Jail, Sai Sree Layout Parappana Agrahara,",D,5.8,7.7,1036.0,6.0,4.2,240.0,3500.0,120.0,88.0,60.0,88.0,180.0,56.0,2.25,0.4,140.0,76.0,64.0,35.0,90.0,700.0,14.0,0.55,0.5,7.0,0.51,57.0,3.31,0.995,2025.0
07/25,5829.0,"Vittasandra Lake, Vittasandra,",D,6.1,7.5,826.0,4.0,3.3,270.0,3500.0,96.0,132.0,48.0,132.0,108.0,44.0,2.5700000000000003,0.4,144.0,76.0,68.0,21.0,71.0,558.0,22.0,0.44,0.5,5.0,0.34,50.0,2.56,0.49,2025.0
07/25,5830.0,"Akshyanagara Lake, Akshyanagara West,
Bengaluru",E,5.75,7.3,1807.0,34.0,6.9,150.0,1700.0,72.0,192.0,36.0,192.0,324.0,168.0,2.89,2.23,228.0,120.0,108.0,55.0,174.0,1220.0,148.0,0.3299999999999999,0.5,18.0,0.59,60.0,5.0,0.37,2025.0
07/25,5831.0,"Yallenahalli Lake, Begur-Koppa Rd,
Akshayanagara, Bengaluru",D,5.4,7.9,789.0,7.0,3.0,310.0,4300.0,48.0,156.0,24.0,156.0,132.0,72.0,3.46,0.4,140.0,76.0,64.0,19.0,88.0,542.0,16.0,0.22,0.5,9.0,0.31,56.0,3.4,0.52,2025.0
07/25,5833.0,Doddagubbi Lake,E,5.5,8.5,3530.0,6.0,13.2,340.0,2800.0,24.0,480.0,12.0,492.0,632.0,72.0,4.029999999999999,0.4,240.0,128.0,112.0,25.0,360.0,2328.0,26.0,0.715,0.5,195.0,0.62,62.0,10.0,0.23,2025.0
07/25,5834.0,Chikkagubi Lake,E,5.65,8.2,3045.0,66.0,11.69,790.0,4300.0,44.0,1128.0,22.0,1128.0,160.0,312.0,4.6,4.1,380.0,192.0,188.0,12.0,232.0,2054.0,36.0,1.21,0.5,58.0,0.46,50.0,5.19,3.68,2025.0
07/25,5835.0,Vijanapura Lake,D,5.8,8.5,478.0,6.0,1.8,390.0,4300.0,64.0,112.0,32.0,144.0,56.0,72.0,4.35,0.4,112.0,60.0,52.0,18.0,58.0,328.0,46.0,0.76,0.5,14.0,0.26,49.0,25.0,0.48,2025.0
07/25,5836.0,Cheemasandra,D,5.7,8.5,476.0,8.0,1.82,2000.0,9400.0,64.0,108.0,32.0,140.0,72.0,80.0,4.1,0.4,148.0,80.0,68.0,14.0,45.0,328.0,46.0,0.31,0.5,13.0,0.24,37.0,1.5,0.74,2025.0
07/25,5837.0,Leghumenahalli Lake,D,5.0,7.7,764.0,9.0,2.93,1700.0,7000.0,52.0,228.0,26.0,228.0,108.0,104.0,3.85,0.49,212.0,112.0,100.0,12.0,64.0,524.0,184.0,1.55,0.5,17.0,0.26,37.0,1.9,3.67,2025.0
